Category|Manufacturer|Type|DeviceID|TestSignal|Firmware|
Graphic cards|NVIDIA|GeForce GT 610|0x10DE:0x0DE7|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x0DE9 sub(0x1025:0x0692)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x0DE9 sub(0x1025:0x0692)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x0DE9 sub(0x1025:0x0725)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x0DE9 sub(0x1025:0x0725)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x0DE9 sub(0x1025:0x0728)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x0DE9 sub(0x1025:0x0728)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x0DE9 sub(0x1025:0x072B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x0DE9 sub(0x1025:0x072B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x0DE9 sub(0x1025:0x072E)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x0DE9 sub(0x1025:0x072E)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x0DE9 sub(0x1025:0x0753)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x0DE9 sub(0x1025:0x0753)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x0DE9 sub(0x1025:0x0754)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x0DE9 sub(0x1025:0x0754)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 640M LE|0x10DE:0x0DE9 sub(0x17AA:0x3977)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 640M LE|0x10DE:0x0DE9 sub(0x17AA:0x3977)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 635M|0x10DE:0x0DE9 sub(0x1B0A:0x2210)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 635M|0x10DE:0x0DE9 sub(0x1B0A:0x2210)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 615|0x10DE:0x0DEA sub(0x17AA:0x365A)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 615|0x10DE:0x0DEA sub(0x17AA:0x365A)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 615|0x10DE:0x0DEA sub(0x17AA:0x365B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 615|0x10DE:0x0DEA sub(0x17AA:0x365B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 615|0x10DE:0x0DEA sub(0x17AA:0x365E)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 615|0x10DE:0x0DEA sub(0x17AA:0x365E)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 615|0x10DE:0x0DEA sub(0x17AA:0x3660)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 615|0x10DE:0x0DEA sub(0x17AA:0x3660)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 615|0x10DE:0x0DEA sub(0x17AA:0x366C)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 615|0x10DE:0x0DEA sub(0x17AA:0x366C)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 630M|0x10DE:0x0DF4 sub(0x152D:0x0952)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 630M|0x10DE:0x0DF4 sub(0x152D:0x0952)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 630M|0x10DE:0x0DF4 sub(0x152D:0x0953)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 630M|0x10DE:0x0DF4 sub(0x152D:0x0953)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 730|0x10DE:0x0F02|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 730|0x10DE:0x0F02|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 610|0x10DE:0x0F03|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 740|0x10DE:0x0FC8|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 740|0x10DE:0x0FC8|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 730|0x10DE:0x0FC9|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 730|0x10DE:0x0FC9|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 755M|0x10DE:0x0FCD|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 755M|0x10DE:0x0FCD|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 640M LE|0x10DE:0x0FD2 sub(0x1028:0x0595)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 640M LE|0x10DE:0x0FD2 sub(0x1028:0x0595)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 640M LE|0x10DE:0x0FD2 sub(0x1028:0x05B2)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 640M LE|0x10DE:0x0FD2 sub(0x1028:0x05B2)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 740M|0x10DE:0x0FDF|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 740M|0x10DE:0x0FDF|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 730M|0x10DE:0x0FE1|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 730M|0x10DE:0x0FE1|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 745M|0x10DE:0x0FE2|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 745M|0x10DE:0x0FE2|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 745M|0x10DE:0x0FE3|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 745A|0x10DE:0x0FE3 sub(0x103C:0x2B16)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 745A|0x10DE:0x0FE3 sub(0x103C:0x2B16)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 745A|0x10DE:0x0FE3 sub(0x17AA:0x3675)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 745A|0x10DE:0x0FE3 sub(0x17AA:0x3675)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 750M|0x10DE:0x0FE4|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 750M|0x10DE:0x0FE4|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 750M|0x10DE:0x0FE9|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 750M|0x10DE:0x0FE9|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 755M|0x10DE:0x0FEA|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 755M|0x10DE:0x0FEA|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710A|0x10DE:0x0FEC|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710A|0x10DE:0x0FEC|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x0FED|none|10.01.100|
Graphic cards|NVIDIA|GeForce 810M|0x10DE:0x0FEE|none|10.01.100|
Graphic cards|NVIDIA|GeForce GTX TITAN Z|0x10DE:0x1001|none|10.01.100|
Graphic cards|NVIDIA|GeForce GTX TITAN Z|0x10DE:0x1001|none|10.01.100|
Graphic cards|NVIDIA|GeForce GTX 780|0x10DE:0x1004|none|10.01.100|
Graphic cards|NVIDIA|GeForce GTX 780|0x10DE:0x1004|none|10.01.100|
Graphic cards|NVIDIA|GeForce GTX TITAN|0x10DE:0x1005|none|10.01.100|
Graphic cards|NVIDIA|GeForce GTX TITAN|0x10DE:0x1005|none|10.01.100|
Graphic cards|NVIDIA|GeForce GTX 780|0x10DE:0x1007|none|10.01.100|
Graphic cards|NVIDIA|GeForce GTX 780|0x10DE:0x1007|none|10.01.100|
Graphic cards|NVIDIA|GeForce GTX 780 Ti|0x10DE:0x1008|none|10.01.100|
Graphic cards|NVIDIA|GeForce GTX 780 Ti|0x10DE:0x1008|none|10.01.100|
Graphic cards|NVIDIA|GeForce GTX 780 Ti|0x10DE:0x100A|none|10.01.100|
Graphic cards|NVIDIA|GeForce GTX 780 Ti|0x10DE:0x100A|none|10.01.100|
Graphic cards|NVIDIA|GeForce GTX TITAN Black|0x10DE:0x100C|none|10.01.100|
Graphic cards|NVIDIA|GeForce GTX TITAN Black|0x10DE:0x100C|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 625 (OEM)|0x10DE:0x104B|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 625|0x10DE:0x104B sub(0x1043:0x844C)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 625|0x10DE:0x104B sub(0x1043:0x844C)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 625|0x10DE:0x104B sub(0x1043:0x846B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 625|0x10DE:0x104B sub(0x1043:0x846B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 625|0x10DE:0x104B sub(0x1462:0xB590)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 625|0x10DE:0x104B sub(0x1462:0xB590)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 625|0x10DE:0x104B sub(0x174B:0x0625)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 625|0x10DE:0x104B sub(0x174B:0x0625)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 625|0x10DE:0x104B sub(0x174B:0xA625)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 625|0x10DE:0x104B sub(0x174B:0xA625)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 705|0x10DE:0x104C|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 705|0x10DE:0x104C|none|10.01.100|
Graphic cards|NVIDIA|GeForce 610|0x10DE:0x1058 sub(0x103C:0x2AF1)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 610|0x10DE:0x1058 sub(0x103C:0x2AF1)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 800A|0x10DE:0x1058 sub(0x17AA:0x3682)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 800A|0x10DE:0x1058 sub(0x17AA:0x3682)|none|10.01.100|
Graphic cards|NVIDIA|GeForce  705A|0x10DE:0x1058 sub(0x17AA:0x3692)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 800A|0x10DE:0x1058 sub(0x17AA:0x3695)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 800A|0x10DE:0x1058 sub(0x17AA:0x3695)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 800A|0x10DE:0x1058 sub(0x17AA:0x36A8)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 800A|0x10DE:0x1058 sub(0x17AA:0x36A8)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 800A|0x10DE:0x1058 sub(0x17AA:0x36AC)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 800A|0x10DE:0x1058 sub(0x17AA:0x36AC)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 800A|0x10DE:0x1058 sub(0x17AA:0x36AD)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 800A|0x10DE:0x1058 sub(0x17AA:0x36AD)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 800A|0x10DE:0x1058 sub(0x705A:0x3682)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 800A|0x10DE:0x1058 sub(0x705A:0x3682)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 705M|0x10DE:0x105B|none|10.01.100|
Graphic cards|NVIDIA|GeForce 705A|0x10DE:0x105B sub(0x103C:0x2AFB)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 705A|0x10DE:0x105B sub(0x103C:0x2AFB)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 800A|0x10DE:0x105B sub(0x17AA:0x30B1)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 705A|0x10DE:0x105B sub(0x17AA:0x30F3)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 800A|0x10DE:0x105B sub(0x17AA:0x36A1)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 800A|0x10DE:0x105B sub(0x17AA:0x36A1)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1019:0x0799)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1019:0x999F)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1019:0x999F)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0600)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0600)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0606)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0606)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x064A)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x064A)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x064C)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x064C)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x067A)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x067A)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0680)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0680)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x0686)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x0686)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x0689)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x0689)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x068B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x068B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x068D)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x068D)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x068E)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x068E)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x0691)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x0691)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0692)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0692)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0694)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0694)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0702)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0702)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0719)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0719)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0725)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0725)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0728)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0728)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x072B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x072B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x072E)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x072E)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0732)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 620M|0x10DE:0x1140 sub(0x1025:0x0732)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0763)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0763)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x0773)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x0773)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x0774)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x0774)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0776)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0776)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x077A)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x077A)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x077B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x077B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x077C)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x077C)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x077D)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x077D)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x077E)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x077E)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x077F)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x077F)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0781)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0781)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0798)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0798)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0799)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0799)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x079B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x079B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x079C)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x079C)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0807)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0807)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0821)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0821)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0823)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0823)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0830)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0830)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0833)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0833)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0837)|none|10.01.100|
Graphic cards|NVIDIA|GeForce GT 720M|0x10DE:0x1140 sub(0x1025:0x0837)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x083E)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x083E)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x0841)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 710M|0x10DE:0x1140 sub(0x1025:0x0841)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0853)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0853)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0854)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0854)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0855)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0855)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0856)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0856)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0857)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0857)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0858)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0858)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0863)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0863)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0868)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0868)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 810M|0x10DE:0x1140 sub(0x1025:0x0869)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 810M|0x10DE:0x1140 sub(0x1025:0x0869)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0873)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0873)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0878)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0878)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x087B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x087B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x087F)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x087F)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0881)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0881)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0885)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0885)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x088A)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x088A)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x089B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x089B)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0921)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0921)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 810M|0x10DE:0x1140 sub(0x1025:0x092E)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 810M|0x10DE:0x1140 sub(0x1025:0x092E)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x092F)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x092F)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0932)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x0932)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x093A)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x093A)|none|10.01.100|
Graphic cards|NVIDIA|GeForce 820M|0x10DE:0x1140 sub(0x1025:0x093C)|none|10.01.100|
